Country,year,Population,area
Luxembourg,2003,447321.0,2590.0
"Macao, China",2003,450754.0,28.0
"Macedonia, FYR",2003,2033974.0,25710.0
Madagascar,2003,17245275.0,587040.0
Malawi,2003,12090476.0,118480.0
Malaysia,2003,24869423.0,330800.0
Maldives,2003,294996.0,300.0
Mali,2003,12088867.0,1240190.0
Malta,2003,392870.0,320.0
Marshall Islands,2003,52115.0,180.0
Mauritania,2003,2974686.0,1030700.0
Mauritius,2003,1209182.0,2040.0
Mayotte,2003,166719.0,370.0
Mexico,2003,106888418.0,1964380.0
"Micronesia, Fed. Sts.",2003,106816.0,700.0
Moldova,2003,4171686.0,33840.0
Monaco,2003,32960.0,2.0
Mongolia,2003,2469045.0,1564120.0
Montenegro,2003,614322.0,13810.0
Morocco,2003,29812685.0,446550.0
Mozambique,2003,19928496.0,799380.0
Myanmar,2003,49151958.0,676590.0
Namibia,2003,1980531.0,824290.0
Nepal,2003,24868900.0,147180.0
Netherlands,2003,16167421.0,41530.0
New Caledonia,2003,221408.0,18580.0
New Zealand,2003,4020195.0,267710.0
Nicaragua,2003,5240876.0,130370.0
Niger,2003,12526725.0,1267000.0
Nigeria,2003,132581484.0,923770.0
Northern Mariana Islands,2003,67562.0,460.0
Norway,2003,4560947.0,323800.0
Oman,2003,2385075.0,309500.0
Pakistan,2003,147251530.0,796100.0
Palau,2003,19700.0,460.0
Panama,2003,3202511.0,75420.0
Papua New Guinea,2003,5795571.0,462840.0
Paraguay,2003,5607948.0,406750.0
Peru,2003,26937737.0,1285220.0
Philippines,2003,82971734.0,300000.0
Poland,2003,38451227.0,312690.0
Portugal,2003,10402836.0,92120.0
Puerto Rico,2003,3785101.0,8870.0
Qatar,2003,668165.0,11590.0
Romania,2003,21722664.0,238390.0
Russia,2003,144583147.0,17098240.0
Rwanda,2003,8686469.0,26340.0
Samoa,2003,177677.0,2840.0
San Marino,2003,28520.0,60.0
Sao Tome and Principe,2003,146357.0,960.0
Saudi Arabia,2003,23357887.0,2149690.0
Senegal,2003,10673320.0,196720.0
Serbia,2003,9268451.0,88360.0
Seychelles,2003,85765.0,460.0
Sierra Leone,2003,4647701.0,71740.0
Singapore,2003,4254553.0,690.0
Slovak Republic,2003,5384533.0,49030.0
Slovenia,2003,1988304.0,20270.0
Solomon Islands,2003,446352.0,28900.0
Somalia,2003,8039104.0,637660.0
South Africa,2003,46971250.0,1219090.0
Spain,2003,42475265.0,505370.0
Sri Lanka,2003,19217032.0,65610.0
Sudan,2003,30365586.0,2505810.0
Suriname,2003,487641.0,163820.0
Swaziland,2003,1087949.0,17360.0
Sweden,2003,8942926.0,450300.0
Switzerland,2003,7289901.0,41280.0
Syria,2003,17304339.0,185180.0
Tajikistan,2003,6532871.0,142550.0
Tanzania,2003,36866228.0,947300.0
Thailand,2003,64817254.0,513120.0
East Timor,2003,929431.0,14870.0
Togo,2003,5283246.0,56790.0
Tonga,2003,99606.0,750.0
Trinidad and Tobago,2003,1284052.0,5130.0
Tunisia,2003,9939478.0,163610.0
Turkey,2003,66060121.0,783560.0
Turkmenistan,2003,4648036.0,488100.0
Turks and Caicos Islands,2003,23412.0,950.0
Tuvalu,2003,9590.0,30.0
Uganda,2003,26217760.0,241550.0
Ukraine,2003,47493771.0,603550.0
United Arab Emirates,2003,3625798.0,83600.0
United Kingdom,2003,59548421.0,243610.0
United States,2003,291005482.0,9632030.0
Uruguay,2003,3325637.0,176220.0
Uzbekistan,2003,25353547.0,447400.0
Vanuatu,2003,198963.0,12190.0
Venezuela,2003,25857553.0,912050.0
West Bank and Gaza,2003,3443333.0,6020.0
Vietnam,2003,82683039.0,329310.0
Virgin Islands (U.S.),2003,108250.0,350.0
Zambia,2003,11426006.0,752610.0
Zimbabwe,2003,12774162.0,390760.0
Afghanistan,2004,23499850.0,652230.0
Albania,2004,3103758.0,28750.0
Algeria,2004,32817225.0,2381740.0
American Samoa,2004,59262.0,200.0
Andorra,2004,78337.0,470.0
Angola,2004,17295500.0,1246700.0
Antigua & Barbuda,2004,81718.0,440.0
Argentina,2004,38728778.0,2780400.0
Armenia,2004,3025982.0,29740.0
Aruba,2004,98742.0,180.0
Australia,2004,19985475.0,7741220.0
Austria,2004,8196624.0,83870.0
Azerbaijan,2004,8466304.0,86600.0
Bahamas,2004,322539.0,13880.0
Bahrain,2004,807989.0,730.0
Bangladesh,2004,140843786.0,144000.0
Barbados,2004,273091.0,430.0
Belarus,2004,9695791.0,207600.0
Belgium,2004,10492643.0,30530.0
Belize,2004,276085.0,22970.0
Benin,2004,7922796.0,112620.0
Bermuda,2004,65058.0,50.0
Bhutan,2004,634235.0,38390.0
Bolivia,2004,8967740.0,1098580.0
Bosnia-Herzegovina,2004,3825872.0,51210.0
Botswana,2004,1835750.0,581730.0
Brazil,2004,186116363.0,8514880.0
Brunei,2004,355700.0,5770.0
Bulgaria,2004,7742740.0,111000.0
Burkina Faso,2004,13028039.0,274220.0
Burundi,2004,7661613.0,27830.0
Cambodia,2004,13112334.0,181040.0
Cameroon,2004,17667576.0,475440.0
Canada,2004,31918582.0,9984670.0
Cape Verde,2004,468985.0,4030.0
Cayman Islands,2004,47299.0,260.0
Chad,2004,9710498.0,1284000.0
Channel Islands,2004,153170.0,190.0
Chile,2004,15913119.0,756090.0
China,2004,1298573031.0,9599990.0
Colombia,2004,42724157.0,1141750.0
Comoros,2004,603869.0,1860.0
"Congo, Dem. Rep.",2004,54314855.0,2344860.0
"Congo, Rep.",2004,3412592.0,342000.0
Costa Rica,2004,4187039.0,51100.0
Cote d'Ivoire,2004,17802516.0,322460.0
Croatia,2004,4385045.0,56590.0
Cuba,2004,11240680.0,109890.0
Cyprus,2004,1015827.0,9250.0
Denmark,2004,5398645.0,43090.0
Djibouti,2004,767644.0,23200.0
Dominica,2004,70325.0,750.0
Ecuador,2004,13509645.0,256370.0
Egypt,2004,73596068.0,1001450.0
El Salvador,2004,5925089.0,21040.0
Equatorial Guinea,2004,606201.0,28050.0
Eritrea,2004,4064958.0,117600.0
Estonia,2004,1363549.0,45230.0
Ethiopia,2004,74506974.0,1104300.0
Faeroe Islands,2004,48103.0,1390.0
Fiji,2004,818355.0,18270.0
Finland,2004,5228842.0,338150.0
France,2004,60858654.0,549190.0
French Polynesia,2004,251811.0,4000.0
Gabon,2004,1347524.0,267670.0
Gambia,2004,1394727.0,11300.0
Georgia,2004,4524444.0,69700.0
Germany,2004,81417791.0,357050.0
Ghana,2004,20840493.0,238540.0
Gibraltar,2004,28694.0,10.0
Greece,2004,11047739.0,131960.0
Greenland,2004,56869.0,410450.0
Grenada,2004,102657.0,340.0
Guam,2004,158194.0,540.0
Guatemala,2004,12877711.0,108890.0
Guinea,2004,9464771.0,245860.0
Guinea-Bissau,2004,1431816.0,36130.0
Guyana,2004,742162.0,214970.0
Haiti,2004,9119182.0,27750.0
Honduras,2004,6753352.0,112490.0
"Hong Kong, China",2004,6841705.0,1092.0
Hungary,2004,10117213.0,93030.0
Iceland,2004,293084.0,103000.0
India,2004,1126419321.0,3287260.0
Indonesia,2004,223268606.0,1904570.0
Iran,2004,69321953.0,1745150.0
Iraq,2004,26320530.0,438320.0
Ireland,2004,4119773.0,70280.0
Isle of Man,2004,79636.0,570.0
Israel,2004,6470045.0,22070.0
Italy,2004,58348332.0,301340.0
Jamaica,2004,2664049.0,10990.0
Japan,2004,126773081.0,377910.0
Jordan,2004,5171633.0,88780.0
Kazakhstan,2004,15294474.0,2724900.0
Kenya,2004,34437460.0,580370.0
Kiribati,2004,90545.0,810.0
Kosovo,2004,2433907.0,10887.0
Kuwait,2004,2166344.0,17820.0
Kyrgyzstan,2004,5077515.0,199950.0
Laos,2004,5658894.0,236800.0
Latvia,2004,2256935.0,64550.0
Lebanon,2004,3863271.0,10450.0
Lesotho,2004,1912042.0,30360.0
Liberia,2004,3184643.0,111370.0
Libya,2004,5703224.0,1759540.0
Liechtenstein,2004,34569.0,160.0
Lithuania,2004,3376761.0,65300.0
Luxembourg,2004,451826.0,2590.0
"Macao, China",2004,458579.0,28.0
"Macedonia, FYR",2004,2038444.0,25710.0
Madagascar,2004,17763367.0,587040.0
Malawi,2004,12407618.0,118480.0
Malaysia,2004,25332026.0,330800.0
Maldives,2004,299917.0,300.0
Mali,2004,12474857.0,1240190.0
Malta,2004,394786.0,320.0
Marshall Islands,2004,52074.0,180.0
Mauritania,2004,3064882.0,1030700.0
Mauritius,2004,1215835.0,2040.0
Mayotte,2004,172341.0,370.0
Mexico,2004,108257822.0,1964380.0
"Micronesia, Fed. Sts.",2004,106575.0,700.0
Moldova,2004,4166371.0,33850.0
Monaco,2004,33339.0,2.0
Mongolia,2004,2496621.0,1564120.0
Montenegro,2004,615332.0,13810.0
Morocco,2004,30093109.0,446550.0
Mozambique,2004,20523159.0,799380.0
Myanmar,2004,49582751.0,676590.0
Namibia,2004,2002745.0,824290.0
Nepal,2004,25198130.0,147180.0
Netherlands,2004,16253397.0,41530.0
New Caledonia,2004,225060.0,18580.0
New Zealand,2004,4078779.0,267710.0
Nicaragua,2004,5309703.0,130370.0
Niger,2004,12996012.0,1267000.0
Nigeria,2004,136033321.0,923770.0
Northern Mariana Islands,2004,66143.0,460.0
Norway,2004,4589241.0,323800.0
Oman,2004,2448194.0,309500.0
Pakistan,2004,150267989.0,796100.0
Palau,2004,19805.0,460.0
Panama,2004,3260611.0,75420.0
Papua New Guinea,2004,5940048.0,462840.0
Paraguay,2004,5703742.0,406750.0
Peru,2004,27273188.0,1285220.0
Philippines,2004,84596249.0,300000.0
Poland,2004,38454520.0,312690.0
Portugal,2004,10442446.0,92120.0
Puerto Rico,2004,3773183.0,8870.0
Qatar,2004,732096.0,11590.0
Romania,2004,21578318.0,238390.0
Russia,2004,144043914.0,17098240.0
Rwanda,2004,8828956.0,26340.0
Samoa,2004,178794.0,2840.0
San Marino,2004,28891.0,60.0
Sao Tome and Principe,2004,149732.0,960.0
Saudi Arabia,2004,24055573.0,2149690.0
Senegal,2004,10967016.0,196720.0
Serbia,2004,9225001.0,88360.0
Seychelles,2004,87356.0,460.0
Sierra Leone,2004,4870467.0,71740.0
Singapore,2004,4375230.0,690.0
Slovak Republic,2004,5384237.0,49030.0
Slovenia,2004,1990924.0,20270.0
Solomon Islands,2004,457841.0,28900.0
Somalia,2004,8251054.0,637660.0
South Africa,2004,47667150.0,1219090.0
Spain,2004,43167276.0,505370.0
Sri Lanka,2004,19374281.0,65610.0
Sudan,2004,31176209.0,2505810.0
Suriname,2004,489312.0,163820.0
Swaziland,2004,1094775.0,17360.0
Sweden,2004,8982282.0,450300.0
Switzerland,2004,7345299.0,41280.0
Syria,2004,17671913.0,185180.0
Tajikistan,2004,6666628.0,142550.0
Tanzania,2004,37935334.0,947300.0
Thailand,2004,65404522.0,513120.0
East Timor,2004,962634.0,14870.0
Togo,2004,5428552.0,56790.0
Tonga,2004,100226.0,750.0
Trinidad and Tobago,2004,1290535.0,5130.0
Tunisia,2004,10017439.0,163610.0
Turkey,2004,66973561.0,783560.0
Turkmenistan,2004,4696876.0,488100.0
Turks and Caicos Islands,2004,25025.0,950.0
Tuvalu,2004,9646.0,30.0
Uganda,2004,27114742.0,241550.0
Ukraine,2004,47127110.0,603550.0
United Arab Emirates,2004,3975945.0,83600.0
United Kingdom,2004,59846226.0,243610.0
United States,2004,293530886.0,9632030.0
Uruguay,2004,3324096.0,176220.0
Uzbekistan,2004,25627007.0,447400.0
Vanuatu,2004,204144.0,12190.0
Venezuela,2004,26314483.0,912050.0
West Bank and Gaza,2004,3507096.0,6020.0
Vietnam,2004,83439812.0,329310.0
Virgin Islands (U.S.),2004,108028.0,350.0
Zambia,2004,11725635.0,752610.0
Zimbabwe,2004,12867828.0,390760.0
Afghanistan,2005,24399948.0,652230.0
Albania,2005,3082172.0,28750.0
Algeria,2005,33267887.0,2381740.0
American Samoa,2005,59117.0,200.0
Andorra,2005,81223.0,470.0
Angola,2005,17912942.0,1246700.0
Antigua & Barbuda,2005,82565.0,440.0
Argentina,2005,39145491.0,2780400.0
Armenia,2005,3014917.0,29740.0
Aruba,2005,100031.0,180.0
Australia,2005,20274282.0,7741220.0
Austria,2005,8234858.0,83870.0
Azerbaijan,2005,8563398.0,86600.0
Bahamas,2005,329243.0,13880.0
Bahrain,2005,867014.0,740.0
Bangladesh,2005,142929979.0,144000.0
Barbados,2005,274013.0,430.0
Belarus,2005,9640616.0,207600.0
Belgium,2005,10561436.0,30530.0
Belize,2005,283279.0,22970.0
Benin,2005,8182362.0,112620.0
Bermuda,2005,65124.0,50.0
Bhutan,2005,651163.0,38390.0
Bolivia,2005,9125405.0,1098580.0
Bosnia-Herzegovina,2005,3833377.0,51210.0
Botswana,2005,1864003.0,581730.0
Brazil,2005,188479240.0,8514880.0
Brunei,2005,361889.0,5770.0
Bulgaria,2005,7682614.0,111000.0
Burkina Faso,2005,13421929.0,274220.0
Burundi,2005,7934213.0,27830.0
Cambodia,2005,13320058.0,181040.0
Cameroon,2005,18126999.0,475440.0
Canada,2005,32256333.0,9984670.0
Cape Verde,2005,474224.0,4030.0
Cayman Islands,2005,48623.0,260.0
Chad,2005,10067932.0,1284000.0
Channel Islands,2005,154298.0,190.0
Chile,2005,16096571.0,756090.0
China,2005,1305600630.0,9599990.0
Colombia,2005,43285636.0,1141750.0
Comoros,2005,618632.0,1860.0
"Congo, Dem. Rep.",2005,56089536.0,2344860.0
"Congo, Rep.",2005,3503086.0,342000.0
Costa Rica,2005,4247843.0,51100.0
Cote d'Ivoire,2005,18132702.0,322460.0
Croatia,2005,4378056.0,56590.0
Cuba,2005,11261052.0,109890.0
Cyprus,2005,1032586.0,9250.0
Denmark,2005,5417692.0,43090.0
Djibouti,2005,778406.0,23200.0
Dominica,2005,70542.0,750.0
Ecuador,2005,13735232.0,256370.0
Egypt,2005,74942115.0,1001450.0
El Salvador,2005,5947206.0,21040.0
Equatorial Guinea,2005,625866.0,28050.0
Eritrea,2005,4191273.0,117600.0
Estonia,2005,1355662.0,45230.0
Ethiopia,2005,76608431.0,1104300.0
Faeroe Islands,2005,48337.0,1390.0
Fiji,2005,821820.0,18270.0
Finland,2005,5246368.0,338150.0
France,2005,61241700.0,549190.0
French Polynesia,2005,254884.0,4000.0
Gabon,2005,1377777.0,267670.0
Gambia,2005,1440542.0,11300.0
Georgia,2005,4475273.0,69700.0
Germany,2005,81246801.0,357090.0
Ghana,2005,21389514.0,238540.0
Gibraltar,2005,29080.0,10.0
Greece,2005,11069662.0,131960.0
Greenland,2005,56953.0,410450.0
Grenada,2005,102951.0,340.0
Guam,2005,158401.0,540.0
Guatemala,2005,13183505.0,108890.0
Guinea,2005,9669023.0,245860.0
Guinea-Bissau,2005,1462784.0,36130.0
Guyana,2005,742495.0,214970.0
Haiti,2005,9263409.0,27750.0
Honduras,2005,6880181.0,112490.0
"Hong Kong, China",2005,6842465.0,1092.0
Hungary,2005,10095964.0,93030.0
Iceland,2005,296745.0,103000.0
India,2005,1144326293.0,3287260.0
Indonesia,2005,226254703.0,1904570.0
Iran,2005,70122115.0,1745150.0
Iraq,2005,27017712.0,438320.0
Ireland,2005,4203700.0,70280.0
Isle of Man,2005,80345.0,570.0
Israel,2005,6603677.0,22070.0
Italy,2005,58657355.0,301340.0
Jamaica,2005,2677888.0,10990.0
Japan,2005,126978754.0,377910.0
Jordan,2005,5332982.0,88780.0
Kazakhstan,2005,15451752.0,2724900.0
Kenya,2005,35349040.0,580370.0
Kiribati,2005,92329.0,810.0
Kosovo,2005,2422257.0,10887.0
Kuwait,2005,2263604.0,17820.0
Kyrgyzstan,2005,5115470.0,199950.0
Laos,2005,5745012.0,236800.0
Latvia,2005,2227559.0,64550.0
Lebanon,2005,3986865.0,10450.0
Lesotho,2005,1925844.0,30360.0
Liberia,2005,3269786.0,111370.0
Libya,2005,5801543.0,1759540.0
Liechtenstein,2005,34852.0,160.0
Lithuania,2005,3343268.0,65300.0
Luxembourg,2005,457847.0,2590.0
"Macao, China",2005,468149.0,28.0
"Macedonia, FYR",2005,2042894.0,25710.0
Madagascar,2005,18290394.0,587040.0
Malawi,2005,12747846.0,118480.0
Malaysia,2005,25796124.0,330800.0
Maldives,2005,304968.0,300.0
Mali,2005,12881384.0,1240190.0
Malta,2005,397094.0,320.0
Marshall Islands,2005,52058.0,180.0
Mauritania,2005,3154087.0,1030700.0
Mauritius,2005,1222006.0,2040.0
Mayotte,2005,178103.0,370.0
Mexico,2005,109747906.0,1964380.0
"Micronesia, Fed. Sts.",2005,106198.0,700.0
Moldova,2005,4157707.0,33850.0
Monaco,2005,33808.0,2.0
Mongolia,2005,2526447.0,1564120.0
Montenegro,2005,616389.0,13810.0
Morocco,2005,30385479.0,446550.0
Mozambique,2005,21126676.0,799380.0
Myanmar,2005,49984704.0,676590.0
Namibia,2005,2027026.0,824290.0
Nepal,2005,25506847.0,147180.0
Netherlands,2005,16331646.0,41540.0
New Caledonia,2005,228683.0,18580.0
New Zealand,2005,4134699.0,267710.0
Nicaragua,2005,5379327.0,130370.0
Niger,2005,13485436.0,1267000.0
Nigeria,2005,139611303.0,923770.0
Northern Mariana Islands,2005,64372.0,460.0
Norway,2005,4624388.0,323800.0
Oman,2005,2506891.0,309500.0
Pakistan,2005,153356383.0,796100.0
Palau,2005,19907.0,460.0
Panama,2005,3319301.0,75420.0
Papua New Guinea,2005,6086905.0,462840.0
Paraguay,2005,5795493.0,406750.0
Peru,2005,27610406.0,1285220.0
Philippines,2005,86141373.0,300000.0
Poland,2005,38463514.0,312690.0
Portugal,2005,10480085.0,92090.0
Puerto Rico,2005,3761143.0,8870.0
Qatar,2005,836924.0,11590.0
Romania,2005,21407619.0,238390.0
Russia,2005,143622566.0,17098240.0
Rwanda,2005,9008230.0,26340.0
Samoa,2005,179928.0,2840.0
San Marino,2005,29242.0,60.0
Sao Tome and Principe,2005,153146.0,960.0
Saudi Arabia,2005,24745230.0,2149690.0
Senegal,2005,11268994.0,196720.0
Serbia,2005,9186685.0,88360.0
Seychelles,2005,88747.0,460.0
Sierra Leone,2005,5071271.0,71740.0
Singapore,2005,4495531.0,690.0
Slovak Republic,2005,5385192.0,49030.0
Slovenia,2005,1996522.0,20270.0
Solomon Islands,2005,469306.0,28900.0
Somalia,2005,8466938.0,637660.0
South Africa,2005,48352951.0,1219090.0
Spain,2005,43854761.0,505370.0
Sri Lanka,2005,19526406.0,65610.0
Sudan,2005,31990003.0,2505810.0
Suriname,2005,491999.0,163820.0
Swaziland,2005,1104642.0,17360.0
Sweden,2005,9030163.0,450300.0
Switzerland,2005,7408608.0,41280.0
Syria,2005,18132842.0,185180.0
Tajikistan,2005,6805655.0,142550.0
Tanzania,2005,39065600.0,947300.0
Thailand,2005,65863973.0,513120.0
East Timor,2005,989497.0,14870.0
Togo,2005,5578219.0,56790.0
Tonga,2005,100858.0,750.0
Trinidad and Tobago,2005,1296933.0,5130.0
Tunisia,2005,10102477.0,163610.0
Turkey,2005,67860617.0,783560.0
Turkmenistan,2005,4747839.0,488100.0
Turks and Caicos Islands,2005,26450.0,950.0
Tuvalu,2005,9694.0,30.0
Uganda,2005,28042413.0,241550.0
Ukraine,2005,46795313.0,603550.0
United Arab Emirates,2005,4481976.0,83600.0
United Kingdom,2005,60210012.0,243610.0
United States,2005,296139635.0,9632030.0
Uruguay,2005,3325608.0,176220.0
Uzbekistan,2005,25922239.0,447400.0
Vanuatu,2005,209375.0,12190.0
Venezuela,2005,26769115.0,912050.0
West Bank and Gaza,2005,3579462.0,6020.0
Vietnam,2005,84203817.0,331210.0
Virgin Islands (U.S.),2005,107768.0,350.0
Zambia,2005,12043591.0,752610.0
Zimbabwe,2005,12984418.0,390760.0
Afghanistan,2006,25183615.0,652230.0
Albania,2006,3050741.0,28750.0
Algeria,2006,33749328.0,2381740.0
American Samoa,2006,58648.0,200.0
Andorra,2006,83373.0,470.0
Angola,2006,18541467.0,1246700.0
Antigua & Barbuda,2006,83467.0,440.0
Argentina,2006,39558750.0,2780400.0
Armenia,2006,3002161.0,29740.0
Aruba,2006,100830.0,180.0
Australia,2006,20606228.0,7741220.0
Austria,2006,8269372.0,83870.0
Azerbaijan,2006,8662137.0,86600.0
Bahamas,2006,335801.0,13880.0
Bahrain,2006,940808.0,740.0
Bangladesh,2006,144839238.0,144000.0
Barbados,2006,275040.0,430.0
Belarus,2006,9594233.0,207600.0
Belgium,2006,10632032.0,30530.0
Belize,2006,290751.0,22970.0
Benin,2006,8443717.0,112620.0
Bermuda,2006,65064.0,50.0
Bhutan,2006,666920.0,38390.0
Bolivia,2006,9283345.0,1098580.0
Bosnia-Herzegovina,2006,3838504.0,51210.0
Botswana,2006,1895671.0,581730.0
Brazil,2006,190698241.0,8514880.0
Brunei,2006,368150.0,5770.0
Bulgaria,2006,7624611.0,111000.0
Burkina Faso,2006,13834195.0,274220.0
Burundi,2006,8218070.0,27830.0
Cambodia,2006,13525360.0,181040.0
Cameroon,2006,18597109.0,475440.0
Canada,2006,32611436.0,9984670.0
Cape Verde,2006,478265.0,4030.0
Cayman Islands,2006,50028.0,260.0
Chad,2006,10423616.0,1284000.0
Channel Islands,2006,155415.0,190.0
Chile,2006,16279728.0,756090.0
China,2006,1312600877.0,9600000.0
Colombia,2006,43835744.0,1141750.0
Comoros,2006,633814.0,1860.0
"Congo, Dem. Rep.",2006,57926840.0,2344860.0
"Congo, Rep.",2006,3604595.0,342000.0
Costa Rica,2006,4308790.0,51100.0
Cote d'Ivoire,2006,18486392.0,322460.0
Croatia,2006,4368518.0,56590.0
Cuba,2006,11275199.0,109890.0
Cyprus,2006,1048293.0,9250.0
Denmark,2006,5440696.0,43090.0
Djibouti,2006,788941.0,23200.0
Dominica,2006,70690.0,750.0
Ecuador,2006,13967490.0,256370.0
Egypt,2006,76274285.0,1001450.0
El Salvador,2006,5967556.0,21040.0
Equatorial Guinea,2006,645718.0,28050.0
Eritrea,2006,4304440.0,117600.0
Estonia,2006,1349369.0,45230.0
Ethiopia,2006,78735675.0,1104300.0
Faeroe Islands,2006,48505.0,1390.0
Fiji,2006,827390.0,18270.0
Finland,2006,5266600.0,338440.0
France,2006,61609991.0,549190.0
French Polynesia,2006,257731.0,4000.0
Gabon,2006,1408920.0,267670.0
Gambia,2006,1487731.0,11300.0
Georgia,2006,4429186.0,69700.0
Germany,2006,81055904.0,357100.0
Ghana,2006,21951891.0,238540.0
Gibraltar,2006,29437.0,10.0
Greece,2006,11098212.0,131960.0
Greenland,2006,56958.0,410450.0
Grenada,2006,103259.0,340.0
Guam,2006,158429.0,540.0
Guatemala,2006,13490041.0,108890.0
Guinea,2006,9898301.0,245860.0
Guinea-Bissau,2006,1494603.0,36130.0
Guyana,2006,743705.0,214970.0
Haiti,2006,9409479.0,27750.0
Honduras,2006,7007029.0,112490.0
"Hong Kong, China",2006,6855818.0,1092.0
Hungary,2006,10078461.0,93030.0
Iceland,2006,300887.0,103000.0
India,2006,1162088305.0,3287260.0
Indonesia,2006,229263980.0,1904570.0
Iran,2006,70923164.0,1745150.0
Iraq,2006,27716983.0,438320.0
Ireland,2006,4293942.0,70280.0
Isle of Man,2006,81110.0,570.0
Israel,2006,6754836.0,22070.0
Italy,2006,58918471.0,301340.0
Jamaica,2006,2691444.0,10990.0
Japan,2006,127136576.0,377920.0
Jordan,2006,5530218.0,88780.0
Kazakhstan,2006,15603072.0,2724900.0
Kenya,2006,36286015.0,580370.0
Kiribati,2006,94257.0,810.0
Kosovo,2006,2419235.0,10887.0
Kuwait,2006,2389498.0,17820.0
Kyrgyzstan,2006,5166644.0,199950.0
Laos,2006,5838837.0,236800.0
Latvia,2006,2199105.0,64550.0
Lebanon,2006,4057041.0,10450.0
Lesotho,2006,1940345.0,30360.0
Liberia,2006,3384804.0,111370.0
Libya,2006,5907149.0,1759540.0
Liechtenstein,2006,35141.0,160.0
Lithuania,2006,3305529.0,65300.0
Luxembourg,2006,465546.0,2590.0
"Macao, China",2006,479728.0,28.0
"Macedonia, FYR",2006,2047330.0,25710.0
Madagascar,2006,18826129.0,587040.0
Malawi,2006,13112383.0,118480.0
Malaysia,2006,26263048.0,330800.0
Maldives,2006,310168.0,300.0
Mali,2006,13309942.0,1240190.0
Malta,2006,399892.0,320.0
Marshall Islands,2006,52080.0,180.0
Mauritania,2006,3241762.0,1030700.0
Mauritius,2006,1227714.0,2040.0
Mayotte,2006,184026.0,370.0
Mexico,2006,111382857.0,1964380.0
"Micronesia, Fed. Sts.",2006,105680.0,700.0
Moldova,2006,4144651.0,33850.0
Monaco,2006,34384.0,2.0
Mongolia,2006,2558484.0,1564120.0
Montenegro,2006,617462.0,13810.0
Morocco,2006,30691434.0,446550.0
Mozambique,2006,21737860.0,799380.0
Myanmar,2006,50355559.0,676590.0
Namibia,2006,2053915.0,824290.0
Nepal,2006,25794344.0,147180.0
Netherlands,2006,16401105.0,41540.0
New Caledonia,2006,232283.0,18580.0
New Zealand,2006,4187584.0,267710.0
Nicaragua,2006,5450217.0,130370.0
Niger,2006,13995530.0,1267000.0
Nigeria,2006,143318011.0,923770.0
Northern Mariana Islands,2006,62235.0,460.0
Norway,2006,4667105.0,323800.0
Oman,2006,2553376.0,309500.0
Pakistan,2006,156524189.0,796100.0
Palau,2006,20012.0,460.0
Panama,2006,3378600.0,75420.0
Papua New Guinea,2006,6236158.0,462840.0
Paraguay,2006,5882797.0,406750.0
Peru,2006,27949958.0,1285220.0
Philippines,2006,87592899.0,300000.0
Poland,2006,38478763.0,312680.0
Portugal,2006,10516559.0,92090.0
Puerto Rico,2006,3749653.0,8870.0
Qatar,2006,988448.0,11590.0
Romania,2006,21205977.0,238390.0
Russia,2006,143338407.0,17098240.0
Rwanda,2006,9231041.0,26340.0
Samoa,2006,181072.0,2840.0
San Marino,2006,29568.0,60.0
Sao Tome and Principe,2006,156584.0,960.0
